#OTU ID	M04754
OTU10060	25
OTU11486	25
OTU21208	3
OTU22453	66
OTU5596	41
OTU12714	16
OTU6781	69
OTU3897	99
OTU9505	38
OTU11174	104
OTU15215	52
OTU11060	26
OTU26709	96
OTU4779	92
OTU26527	10
OTU20205	420
OTU27465	12
OTU21028	105
OTU15490	25
OTU10577	12
OTU23032	41
OTU28032	63
OTU18363	57
OTU27084	7
OTU13709	6
OTU22747	6
OTU16980	5
OTU25184	6
OTU22030	3
OTU27072	6
OTU9384	43
OTU18604	7
OTU10716	15
OTU5335	60
OTU22740	2
OTU15921	22
OTU8698	33
OTU21296	6
OTU5651	162
OTU27091	3
OTU15749	15
OTU22021	7
OTU18239	7
OTU5394	50
OTU11199	19
OTU14672	4
OTU8296	25
OTU24748	2
OTU8779	40
OTU9211	18
OTU22743	7
OTU18166	13
OTU14827	14
OTU16685	12
OTU6185	39
OTU17597	5
OTU4580	277
OTU22019	2
OTU22020	2
OTU6409	77
OTU5063	64
OTU12130	29
OTU20402	47
OTU12018	17
OTU18033	3
OTU8903	22
OTU24507	7
OTU24745	26
OTU17209	5
OTU8630	36
OTU22249	4
OTU8239	28
OTU15640	16
OTU20210	2
OTU4172	103
OTU9347	23
OTU4842	178
OTU13925	32
OTU17131	6
OTU14011	43
OTU5482	47
OTU5833	56
OTU4161	92
OTU18313	26
OTU26243	2
OTU22714	3
OTU26239	2
OTU26240	12
OTU14010	16
OTU14739	4
OTU13474	45
OTU9458	40
OTU11056	33
OTU15355	10
OTU10880	47
OTU2024	321
OTU3887	182
OTU10947	16
OTU23097	4
OTU16467	32
OTU6035	70
OTU24739	6
OTU9547	25
OTU14694	6
OTU15520	18
OTU16620	19
OTU21910	9
OTU2666	178
OTU4478	134
OTU22237	6
OTU17915	7
OTU22554	7
OTU15803	19
OTU13239	117
OTU16836	7
OTU7590	25
OTU22040	17
OTU16772	5
OTU26635	6
OTU19204	16
OTU6395	32
OTU18219	8
OTU8864	29
OTU12336	7
OTU16611	26
OTU3523	96
OTU13235	28
OTU20191	5
OTU15268	9
OTU13167	9
OTU23969	29
OTU10756	37
OTU5785	54
OTU11884	9
OTU16696	16
OTU26317	3
OTU15369	14
OTU9818	54
OTU19341	5
OTU7031	151
OTU17951	23
OTU8781	38
OTU25290	44
OTU8123	35
OTU4525	109
OTU24669	5
OTU22235	2
OTU17542	11
OTU21281	2
OTU11814	7
OTU27101	2
OTU9646	59
OTU23459	7
OTU18360	10
OTU24717	2
OTU13270	33
OTU14046	10
OTU8570	25
OTU14678	9
OTU9508	15
OTU9247	45
OTU15319	9
OTU24564	6
OTU23929	14
OTU19051	6
OTU20133	6
OTU10388	18
OTU9291	15
OTU5045	75
OTU11290	14
OTU11878	68
OTU19027	10
OTU18392	18
OTU18776	10
OTU8112	36
OTU27387	12
OTU13074	24
OTU26125	2
OTU22540	36
OTU23822	7
OTU22248	9
OTU12688	19
OTU14630	17
OTU27359	13
OTU11219	26
OTU24529	5
OTU27765	4
OTU10447	15
OTU16317	28
OTU1993	382
OTU26715	2
OTU12785	18
OTU17409	32
OTU14718	6
OTU7972	119
OTU9111	35
OTU23126	4
OTU8508	20
OTU23079	4
OTU22241	2
OTU18370	8
OTU22034	5
OTU16348	10
OTU13073	9
OTU24105	5
OTU6581	70
OTU19911	6
OTU10017	17
OTU10622	25
OTU10811	11
OTU21258	6
OTU13976	15
OTU10431	22
OTU18986	13
OTU9089	15
OTU26144	2
OTU22862	3
OTU19885	78
OTU26312	2
OTU8464	22
OTU10176	12
OTU12776	13
OTU13852	41
OTU9868	23
OTU18156	3
OTU18344	153
OTU17325	9
OTU14909	22
OTU11869	16
OTU9936	28
OTU12957	9
OTU7135	27
OTU8666	40
OTU27450	7
OTU13987	10
OTU26678	2
OTU19040	3
OTU5057	132
OTU11063	17
OTU24710	2
OTU19390	22
OTU21920	3
OTU15986	31
OTU4894	45
OTU12472	17
OTU13332	9
OTU9748	32
OTU10639	17
OTU23728	17
OTU15661	7
OTU24760	54
OTU24560	7
OTU18806	9
OTU9350	25
OTU23237	3
OTU14579	11
OTU20052	11
OTU3507	108
OTU15945	15
OTU2770	149
OTU20768	10
OTU12962	17
OTU24231	18
OTU27216	7
OTU21371	13
OTU16114	189
OTU8867	210
OTU7101	58
OTU20628	5
OTU11677	66
OTU25761	14
OTU4164	76
OTU1526	373
OTU15801	9
OTU27231	3
OTU26056	12
OTU19086	5
OTU16793	13
OTU17923	4
OTU18548	32
OTU17080	24
OTU13125	12
OTU23733	10
OTU22525	118
OTU7641	39
OTU12597	20
OTU23244	42
OTU14793	5
OTU11168	16
OTU11082	43
OTU12002	28
OTU19524	10
OTU14022	17
OTU17427	7
OTU11028	31
OTU9517	55
OTU8828	17
OTU25569	11
OTU13823	26
OTU11898	31
OTU16509	60
OTU7987	33
OTU5730	152
OTU16264	10
OTU20134	3
OTU10992	16
OTU11011	34
OTU17479	10
OTU18494	5
OTU18636	7
OTU8434	58
OTU10261	21
OTU9787	15
OTU26492	9
OTU10768	95
OTU19953	9
OTU18585	29
OTU5343	112
OTU24724	2
OTU9800	45
OTU28040	27
OTU2014	217
OTU2437	158
OTU8813	21
OTU25629	10
OTU14218	21
OTU4419	72
OTU16994	8
OTU16216	15
OTU8728	49
OTU9745	34
OTU22142	4
OTU3680	245
OTU7024	57
OTU24423	7
OTU15959	7
OTU3481	513
OTU4849	98
OTU9995	19
OTU20182	4
OTU24016	10
OTU13162	8
OTU24728	2
OTU18241	15
OTU19139	9
OTU25133	9
OTU17129	3
OTU10602	14
OTU10574	30
OTU9911	54
OTU17126	12
OTU9491	29
OTU14509	8
OTU23000	9
OTU26685	15
OTU16543	6
OTU17164	14
OTU20194	2
OTU12049	20
OTU12005	8
OTU26725	7
OTU7192	36
OTU11365	41
OTU15996	21
OTU10323	26
OTU3781	201
OTU10505	96
OTU9379	50
OTU8411	64
OTU16342	6
OTU10503	24
OTU11558	68
OTU5224	99
OTU14965	13
OTU26956	8
OTU16476	23
OTU12573	52
OTU8355	31
OTU26542	8
OTU22255	2
OTU21356	61
OTU15766	19
OTU18587	8
OTU22345	3
OTU11524	41
OTU26821	5
OTU7723	62
OTU10058	12
OTU13174	34
OTU26723	8
OTU6871	25
OTU21928	10
OTU3770	147
OTU22353	3
OTU21220	5
OTU12032	43
OTU13677	13
OTU13005	17
OTU8245	42
OTU12266	13
OTU8530	73
OTU5913	39
OTU6049	40
OTU22944	6
OTU18139	19
OTU17544	16
OTU11527	19
OTU16022	7
OTU8577	16
OTU23222	4
OTU9630	26
OTU5118	157
OTU12249	15
OTU4642	85
OTU4269	82
OTU12636	133
OTU12666	11
OTU7463	37
OTU12892	8
OTU25970	8
OTU19603	3
OTU22102	6
OTU14357	13
OTU7461	28
OTU22623	12
OTU15719	11
OTU20792	6
OTU27656	9
OTU17338	133
OTU10271	29
OTU26524	4
OTU11872	13
OTU16109	54
OTU14199	14
OTU15819	7
OTU23567	25
OTU11815	13
OTU21924	5
OTU26389	5
OTU14819	12
OTU15174	8
OTU25832	15
OTU19616	6
OTU25999	11
OTU6270	45
OTU8985	13
OTU11529	14
OTU7479	30
OTU14906	10
OTU12767	14
OTU7163	59
OTU17748	15
OTU10248	30
OTU12036	14
OTU15941	29
OTU22349	9
OTU22348	5
OTU6307	37
OTU22347	5
OTU11282	14
OTU13283	11
OTU8804	28
OTU19078	9
OTU10523	10
OTU24059	18
OTU15809	16
OTU10530	33
OTU24120	86
OTU12288	31
OTU8790	34
OTU17180	44
OTU11713	30
OTU9220	19
OTU22996	8
OTU20383	10
OTU11792	25
OTU11897	24
OTU21224	2
OTU6816	47
OTU11813	54
OTU26793	10
OTU14326	19
OTU17170	5
OTU11153	30
OTU20978	4
OTU14575	20
OTU7182	42
OTU15607	12
OTU26113	31
OTU4988	127
OTU27189	34
OTU18746	6
OTU9186	34
OTU18750	4
OTU20250	18
OTU12117	23
OTU28059	26
OTU22335	7
OTU18598	9
OTU17208	23
OTU7279	49
OTU21904	2
OTU6721	37
OTU17184	6
OTU18262	7
OTU5518	62
OTU21418	14
OTU19859	7
OTU14267	4
OTU12120	67
OTU11218	17
OTU13668	15
OTU13211	22
OTU7652	54
OTU15178	8
OTU17482	16
OTU16970	11
OTU12818	20
OTU22991	3
OTU27548	14
OTU11606	17
OTU22338	4
OTU21212	2
OTU27906	2
OTU13871	24
OTU22337	3
OTU3343	204
OTU15689	12
OTU28066	6
OTU14051	17
OTU19665	5
OTU17410	11
OTU18237	11
OTU14150	5
OTU27697	6
OTU8797	26
OTU6324	40
OTU7236	35
OTU14153	22
OTU15787	12
OTU7645	50
OTU22017	8
OTU22368	2
OTU22630	5
OTU25651	6
OTU8976	73
OTU16852	18
OTU21896	3
OTU17305	11
OTU27665	8
OTU15688	12
OTU19496	9
OTU18072	11
OTU18401	10
OTU6412	40
OTU6899	50
OTU7899	27
OTU13425	11
OTU17056	17
OTU4186	147
OTU22939	6
OTU19642	2
OTU15720	30
OTU23256	4
OTU24687	23
OTU27766	6
OTU24796	3
OTU15014	8
OTU8786	18
OTU10444	15
OTU14865	6
OTU7049	39
OTU7655	22
OTU20929	3
OTU2654	186
OTU10985	14
OTU10349	36
OTU11604	9
OTU7088	40
OTU22575	7
OTU15100	7
OTU16561	20
OTU22848	12
OTU6117	109
OTU7224	46
OTU5837	49
OTU3855	123
OTU10451	20
OTU10101	55
OTU8022	54
OTU25654	19
OTU26596	4
OTU25993	9
OTU23103	55
OTU14655	10
OTU28189	5
OTU11605	17
OTU21961	9
OTU12104	46
OTU15315	32
OTU26375	2
OTU20301	68
OTU8785	70
OTU7759	29
OTU6762	52
OTU16355	14
OTU6683	43
OTU22966	4
OTU7250	41
OTU28215	2
OTU22355	2
OTU26373	3
OTU26042	3
OTU24679	33
OTU13329	17
OTU17818	20
OTU9902	22
OTU5480	53
OTU7424	29
OTU14799	10
OTU27512	5
OTU5752	99
OTU10810	10
OTU19106	12
OTU6962	27
OTU14335	9
OTU19010	10
OTU15054	9
OTU26037	3
OTU23175	9
OTU7934	65
OTU13301	7
OTU13049	17
OTU6612	135
OTU23307	4
OTU22053	14
OTU21912	2
OTU14565	12
OTU4715	87
OTU17946	8
OTU18764	26
OTU10188	28
OTU8421	47
OTU13831	15
OTU14535	8
OTU15896	17
OTU24759	3
OTU16060	6
OTU19938	4
OTU21233	2
OTU11645	13
OTU22357	4
OTU13349	11
OTU19145	13
OTU7780	38
OTU6632	33
OTU16511	55
OTU22837	8
OTU12848	14
OTU19846	3
OTU23152	6
OTU24841	17
OTU10259	33
OTU22505	12
OTU6115	89
OTU23816	4
OTU23742	8
OTU19891	59
OTU26059	4
OTU23588	98
OTU12438	19
OTU13844	40
OTU13169	16
OTU7779	17
OTU8988	41
OTU27492	8
OTU13883	12
OTU17822	8
OTU23013	4
OTU27567	6
OTU19523	14
OTU27494	2
OTU6372	59
OTU6874	51
OTU14104	14
OTU17450	17
OTU26867	48
OTU14385	10
OTU8168	49
OTU18765	9
OTU26895	3
OTU24750	3
OTU25440	15
OTU13188	45
OTU15739	9
OTU21295	7
OTU23046	11
OTU18112	22
OTU17240	58
OTU8469	30
OTU18700	8
OTU22315	5
OTU20078	13
OTU13359	8
OTU7111	33
OTU9722	33
OTU26988	7
OTU21966	5
OTU1115	679
OTU7040	37
OTU21967	15
OTU16161	4
OTU1388	601
OTU5342	44
OTU18752	27
OTU8517	25
OTU19724	8
OTU9224	17
OTU15464	15
OTU27495	6
OTU11986	10
OTU20140	10
OTU26039	4
OTU10807	17
OTU12017	10
OTU19830	3
OTU24773	3
OTU18827	13
OTU22098	4
OTU12855	60
OTU15963	34
OTU24987	7
OTU13718	16
OTU15206	21
OTU12413	18
OTU13199	11
OTU26021	2
OTU10706	11
OTU22302	9
OTU9684	19
OTU8109	131
OTU26160	4
OTU14368	34
OTU20519	10
OTU12403	9
OTU28000	7
OTU5810	54
OTU24778	2
OTU22308	6
OTU21357	7
OTU23208	2
OTU8618	63
OTU17921	20
OTU12739	32
OTU6405	38
OTU24461	7
OTU26424	9
OTU22006	11
OTU27070	28
OTU18701	4
OTU21980	3
OTU26390	6
OTU24775	4
OTU13540	11
OTU2836	130
OTU14794	15
OTU16718	10
OTU9750	20
OTU18206	9
OTU10131	52
OTU7770	47
OTU22011	11
OTU7608	48
OTU19888	5
OTU10164	37
OTU17061	7
OTU23347	7
OTU7749	62
OTU7830	37
OTU10118	13
OTU24419	11
OTU5921	76
OTU17976	13
OTU26028	3
OTU14896	45
OTU21415	3
OTU10387	12
OTU12507	26
OTU27770	122
OTU17868	4
OTU21893	7
OTU9156	63
OTU25565	2
OTU13012	11
OTU5041	47
OTU10483	15
OTU20018	11
OTU10938	23
OTU6569	75
OTU27388	4
OTU23185	3
OTU21457	6
OTU13774	13
OTU13432	12
OTU27393	8
OTU16727	15
OTU11075	31
OTU21977	3
OTU21971	4
OTU4647	156
OTU21036	7
OTU8835	98
OTU13511	27
OTU8831	28
OTU23181	2
OTU15320	16
OTU21462	22
OTU18003	12
OTU11507	19
OTU3476	172
OTU21078	6
OTU10846	37
OTU18547	46
OTU9104	80
OTU17867	5
OTU18962	13
OTU27017	11
OTU22327	9
OTU11160	22
OTU15697	17
OTU11521	25
OTU18660	5
OTU22331	2
OTU12100	24
OTU7425	73
OTU19861	7
OTU9861	10
OTU10912	16
OTU11632	15
OTU24002	9
OTU14558	29
OTU23195	2
OTU17693	11
OTU11367	14
OTU5092	56
OTU23196	8
OTU14476	8
OTU22320	9
OTU27703	10
OTU11762	28
OTU13985	16
OTU23201	4
OTU21951	6
OTU12210	18
OTU16179	12
OTU7644	43
OTU8321	21
OTU24691	16
OTU3809	155
OTU18260	32
OTU15504	22
OTU25639	7
OTU17332	10
OTU21894	27
OTU10303	48
OTU22914	3
OTU13212	5
OTU15462	15
OTU8073	27
OTU5754	60
OTU16859	17
OTU9214	16
OTU24190	5
OTU19714	16
OTU19152	27
OTU9408	19
OTU21282	2
OTU13670	8
OTU6033	47
OTU18230	5
OTU8273	26
OTU17048	24
OTU19471	52
OTU27702	16
OTU27611	3
OTU15545	13
OTU18333	11
OTU23510	10
OTU6513	51
OTU8719	18
OTU9693	77
OTU25074	12
OTU18740	7
OTU14327	8
OTU13806	10
OTU20907	15
OTU6896	32
OTU12944	29
OTU12370	18
OTU17876	9
OTU5858	33
OTU9705	40
OTU17486	6
OTU10461	16
OTU13959	12
OTU24674	3
OTU21299	2
OTU6840	91
OTU19499	4
OTU22784	3
OTU18672	5
OTU9922	32
OTU21946	11
OTU10043	22
OTU21945	4
OTU17897	20
OTU18137	10
OTU2235	317
OTU11083	39
OTU21949	2
OTU14117	12
OTU14105	13
OTU17386	11
OTU8093	46
OTU27882	14
OTU26279	3
OTU15610	11
OTU6489	49
OTU8960	28
OTU14134	9
OTU27696	4
OTU10012	13
OTU27636	2
OTU21943	2
OTU6698	27
OTU14428	15
OTU21942	12
OTU12607	14
OTU9338	17
OTU25899	5
OTU22865	2
OTU11968	138
OTU14805	10
OTU15820	15
OTU21073	8
OTU20459	27
OTU19095	11
OTU17377	5
OTU19099	24
OTU27704	10
OTU3348	152
OTU20244	14
OTU12744	8
OTU13744	10
OTU21807	5
OTU15328	5
OTU20695	6
OTU12021	6
OTU25693	5
OTU6536	30
OTU14671	11
OTU22135	12
OTU20662	29
OTU11256	27
OTU15862	10
OTU12046	14
OTU21103	2
OTU9838	19
OTU23735	4
OTU10466	21
OTU10286	20
OTU11385	8
OTU26777	14
OTU22790	13
OTU13931	9
OTU27846	4
OTU10644	18
OTU8591	36
OTU23731	3
OTU8703	44
OTU11124	29
OTU4227	89
OTU2373	173
OTU13257	28
OTU26227	4
OTU14659	28
OTU9827	57
OTU21956	7
OTU21046	2
OTU18509	8
OTU6947	34
OTU20900	5
OTU12875	13
OTU12066	25
OTU9464	19
OTU13753	51
OTU18389	5
OTU22350	33
OTU8317	26
OTU24984	6
OTU10232	17
OTU5360	47
OTU8155	38
OTU14841	17
OTU28053	6
OTU25537	3
OTU16206	6
OTU9886	53
OTU19339	3
OTU17449	6
OTU12614	61
OTU8735	55
OTU12674	18
OTU23743	6
OTU9202	34
OTU11400	27
OTU19692	20
OTU27536	4
OTU27102	10
OTU7564	27
OTU7801	50
OTU9331	21
OTU18076	6
OTU18070	6
OTU9204	34
OTU9001	37
OTU12233	7
OTU2387	256
OTU16534	24
OTU11779	17
OTU27573	26
OTU9355	37
OTU12034	50
OTU12180	54
OTU12510	11
OTU11191	30
OTU8094	37
OTU14521	9
OTU15851	5
OTU22816	2
OTU7316	55
OTU25610	3
OTU22815	4
OTU14462	33
OTU11584	164
OTU15410	68
OTU15812	6
OTU25850	8
OTU10918	16
OTU6221	38
OTU11460	8
OTU11842	31
OTU14007	63
OTU8550	36
OTU22820	2
OTU23783	6
OTU8643	48
OTU14665	9
OTU22392	53
OTU23814	36
OTU16472	8
OTU26150	5
OTU27853	2
OTU14254	11
OTU19289	16
OTU19482	2
OTU8626	22
OTU22952	2
OTU9294	18
OTU19634	4
OTU25292	12
OTU26648	5
OTU22819	2
OTU17700	7
OTU19716	19
OTU17005	5
OTU7797	29
OTU21129	4
OTU4365	100
OTU15257	20
OTU21932	6
OTU27960	2
OTU18654	22
OTU17125	19
OTU19707	14
OTU23764	3
OTU8906	68
OTU6765	30
OTU23765	5
OTU28199	6
OTU9453	27
OTU14589	10
OTU25584	2
OTU23761	2
OTU12976	37
OTU22160	2
OTU18898	6
OTU16571	10
OTU25007	2
OTU14079	13
OTU10011	28
OTU19623	6
OTU16084	5
OTU19537	9
OTU7223	31
OTU23651	10
OTU17020	7
OTU7813	29
OTU15424	9
OTU11871	10
OTU26662	2
OTU17529	6
OTU28202	55
OTU22813	2
OTU21025	5
OTU11441	8
OTU20085	6
OTU5584	60
OTU9192	53
OTU13045	27
OTU16783	5
OTU2012	229
OTU22975	4
OTU17348	40
OTU8699	79
OTU8808	72
OTU26458	10
OTU5880	38
OTU16520	4
OTU11424	57
OTU11189	19
OTU10820	29
OTU13808	28
OTU26636	10
OTU3529	162
OTU27893	7
OTU12850	30
OTU23757	6
OTU6494	95
OTU16091	37
OTU24574	4
OTU19790	13
OTU12125	12
OTU21687	4
OTU8803	34
OTU20121	8
OTU9860	25
OTU19307	4
OTU11613	28
OTU7260	42
OTU26320	6
OTU12169	68
OTU15962	11
OTU14129	10
OTU20756	6
OTU16381	12
OTU18160	8
OTU3912	150
OTU20124	7
OTU23019	15
OTU3536	81
OTU13118	17
OTU9966	28
OTU5286	60
OTU24437	9
OTU12618	10
OTU8606	102
OTU20482	87
OTU8880	33
OTU18162	11
OTU4633	118
OTU22701	8
OTU13591	16
OTU9836	13
OTU13331	10
OTU6920	47
OTU22265	5
OTU24837	4
OTU17026	18
OTU9530	23
OTU26502	14
OTU25772	7
OTU17453	24
OTU9180	17
OTU13516	24
OTU18481	12
OTU25005	22
OTU12324	27
OTU17728	26
OTU12978	26
OTU17242	10
OTU15145	14
OTU26095	10
OTU5743	43
OTU19842	8
OTU10659	26
OTU26364	8
OTU18234	5
OTU13862	23
OTU23692	10
OTU26135	15
OTU28143	5
OTU13184	25
OTU19967	7
OTU14949	67
OTU16723	7
OTU16646	6
OTU13636	26
OTU7832	25
OTU21652	3
OTU13618	14
OTU18897	5
OTU8809	42
OTU8598	27
OTU5569	40
OTU11430	20
OTU25590	7
OTU24568	7
OTU19108	18
OTU6807	38
OTU11357	14
OTU20485	4
OTU22583	4
OTU15169	10
OTU16163	11
OTU8764	44
OTU21352	55
OTU10972	14
OTU17966	26
OTU12404	14
OTU22683	6
OTU23254	9
OTU16407	10
OTU11990	19
OTU21590	5
OTU25107	34
OTU19969	4
OTU13596	5
OTU15544	6
OTU24070	65
OTU7053	25
OTU21592	24
OTU16810	7
OTU9644	25
OTU22718	6
OTU22929	17
OTU12523	9
OTU9145	21
OTU12580	13
OTU25690	3
OTU6623	35
OTU25026	7
OTU22935	6
OTU25025	2
OTU19019	11
OTU27467	4
OTU18489	18
OTU9127	54
OTU22282	39
OTU10348	24
OTU19893	7
OTU25052	3
OTU14924	19
OTU22934	5
OTU15765	23
OTU8730	38
OTU16704	3
OTU19966	2
OTU25205	13
OTU21617	29
OTU19247	12
OTU16643	16
OTU11234	30
OTU25469	12
OTU10006	16
OTU24019	13
OTU22940	4
OTU28042	14
OTU26601	2
OTU26603	2
OTU8551	13
OTU25471	2
OTU24076	5
OTU15887	6
OTU16778	8
OTU14309	15
OTU25280	10
OTU9683	24
OTU19233	2
OTU18266	7
OTU23023	3
OTU18478	15
OTU14451	18
OTU4280	149
OTU9436	11
OTU14198	17
OTU10227	26
OTU10117	35
OTU21520	7
OTU1535	450
OTU13934	11
OTU26533	9
OTU21090	7
OTU4759	92
OTU13254	19
OTU24755	5
OTU8442	56
OTU26962	8
OTU26617	4
OTU22103	6
OTU15337	14
OTU17356	34
OTU15069	37
OTU9529	35
OTU4622	134
OTU28109	3
OTU12234	24
OTU23983	17
OTU5929	54
OTU18278	28
OTU9585	18
OTU10374	33
OTU27354	9
OTU14746	24
OTU8365	56
OTU1874	252
OTU13175	26
OTU17251	11
OTU8998	49
OTU27540	10
OTU7109	25
OTU21629	21
OTU24442	12
OTU15132	23
OTU8015	23
OTU21647	24
OTU19423	33
OTU27914	16
OTU15473	7
OTU24014	4
OTU9248	19
OTU3598	91
OTU19547	118
OTU1839	250
OTU15331	15
OTU12781	39
OTU10107	21
OTU24593	8
OTU26583	2
OTU11552	20
OTU13151	33
OTU20105	3
OTU11131	11
OTU12955	13
OTU8064	90
OTU19319	7
OTU15010	15
OTU23695	4
OTU9372	37
OTU10544	15
OTU17869	4
OTU12585	17
OTU8368	69
OTU20011	4
OTU27318	10
OTU2490	231
OTU28124	5
OTU16065	4
OTU10412	13
OTU20049	2
OTU22487	3
OTU22084	3
OTU21682	2
OTU13469	11
OTU19216	7
OTU21321	7
OTU24358	4
OTU14719	11
OTU23602	10
OTU13259	33
OTU16326	10
OTU19138	9
OTU15856	5
OTU24907	8
OTU11748	25
OTU19501	9
OTU26609	2
OTU27193	13
OTU13683	13
OTU14595	22
OTU25344	6
OTU23782	9
OTU22095	2
OTU14455	6
OTU17653	17
OTU13479	8
OTU5556	51
OTU13470	45
OTU3563	205
OTU16304	6
OTU10874	29
OTU10780	59
OTU8474	49
OTU7139	60
OTU13887	22
OTU13402	9
OTU13096	36
OTU10256	14
OTU25070	5
OTU28139	27
OTU22799	2
OTU18215	25
OTU22788	6
OTU13590	32
OTU15179	25
OTU17829	13
OTU14295	6
OTU14688	26
OTU18903	4
OTU7946	37
OTU12044	18
OTU12604	23
OTU18347	4
OTU7783	27
OTU6406	52
OTU19728	7
OTU22791	2
OTU11193	36
OTU20152	5
OTU15253	7
OTU14096	22
OTU24432	35
OTU17616	20
OTU26650	28
OTU18610	5
OTU22810	2
OTU1344	941
OTU22076	2
OTU8951	36
OTU7588	68
OTU12188	14
OTU14676	109
OTU22075	3
OTU10156	33
OTU15494	10
OTU14384	9
OTU2626	179
OTU21788	19
OTU27097	7
OTU12422	7
OTU25514	6
OTU8665	20
OTU16514	9
OTU25086	3
OTU11421	14
OTU17307	50
OTU14969	38
OTU21155	25
OTU8227	38
OTU12228	36
OTU11230	55
OTU26679	12
OTU6760	29
OTU23950	4
OTU23725	2
OTU13818	9
OTU22803	4
OTU8324	25
OTU17851	16
OTU8887	19
OTU16188	13
OTU4885	54
OTU24959	16
OTU21366	116
OTU22479	3
OTU14355	17
OTU3044	120
OTU24053	3
OTU17780	11
OTU17677	5
OTU11369	10
OTU12078	6
OTU25047	2
OTU15309	24
OTU7634	68
OTU17721	8
OTU22201	36
OTU17057	18
OTU22185	13
OTU23702	3
OTU15662	12
OTU26714	4
OTU24700	3
OTU16032	5
OTU22041	10
OTU25663	6
OTU10511	14
OTU9196	33
OTU11067	9
OTU21466	6
OTU13734	8
OTU15094	9
OTU19434	4
OTU15406	9
OTU13002	38
OTU25027	9
OTU15814	13
OTU9188	140
OTU23010	19
OTU9095	21
OTU11892	13
OTU10420	12
OTU18813	5
OTU13562	12
OTU12295	12
OTU23966	53
OTU6266	96
OTU4577	87
OTU11207	24
OTU5676	126
OTU11595	13
OTU6712	38
OTU27848	4
OTU18895	5
OTU25487	2
OTU20997	6
OTU15150	4
OTU3655	136
OTU19191	2
OTU27710	5
OTU22089	2
OTU18686	34
OTU11247	16
OTU7020	109
OTU958	593
OTU18834	11
OTU16626	5
OTU25358	6
OTU23854	2
OTU20560	16
OTU5745	122
OTU18066	17
OTU590	1029
OTU23616	4
OTU21604	12
OTU4934	71
OTU22852	8
OTU20965	9
OTU20488	6
OTU26378	8
OTU6411	48
OTU22541	5
OTU15180	5
OTU18566	9
OTU25510	3
OTU14994	5
OTU13627	27
OTU7866	20
OTU27759	11
OTU21345	11
OTU25501	3
OTU16098	6
OTU23596	44
OTU22473	5
OTU13028	14
OTU7423	50
OTU17901	11
OTU17833	37
OTU16329	26
OTU8001	93
OTU23718	6
OTU11388	12
OTU11417	16
OTU11816	8
OTU10722	53
OTU11651	18
OTU15233	13
OTU20537	2
OTU24683	14
OTU1206	665
OTU4535	82
OTU2569	151
OTU7129	26
OTU10708	13
OTU12807	19
OTU28203	12
OTU7515	33
OTU4142	81
OTU18720	10
OTU21257	9
OTU3794	130
OTU9934	32
OTU11626	28
OTU9121	28
OTU7033	41
OTU1461	343
OTU6007	38
OTU9968	15
OTU3439	94
OTU17186	3
OTU5668	79
OTU20896	17
OTU16257	11
OTU3130	257
OTU11066	13
OTU10052	20
OTU5294	48
OTU19896	306
OTU19693	7
OTU18878	17
OTU6667	40
OTU14506	9
OTU20558	6
OTU10845	17
OTU6548	31
OTU12602	10
OTU14189	14
OTU10228	39
OTU20801	15
OTU24385	121
OTU17462	6
OTU6096	42
OTU18424	26
OTU4600	75
OTU12110	6
OTU19606	5
OTU14514	9
OTU18787	8
OTU18921	18
OTU19382	5
OTU15666	21
OTU12106	9
OTU9103	12
OTU17682	3
OTU20023	2
OTU11952	9
OTU15979	40
OTU2474	168
OTU12898	13
OTU8876	23
OTU13094	25
OTU7270	52
OTU13333	10
OTU14396	6
OTU22025	38
OTU5107	71
OTU15186	14
OTU22403	6
OTU10429	29
OTU20338	59
OTU2471	250
OTU16779	35
OTU17123	14
OTU5390	42
OTU12254	25
OTU19923	10
OTU21847	118
OTU26188	18
OTU14115	26
OTU7068	74
OTU20644	98
OTU22204	2
OTU21075	6
OTU20056	6
OTU13173	32
OTU9123	32
OTU15906	12
OTU27564	5
OTU2760	242
OTU8673	17
OTU11275	18
OTU14551	26
OTU10111	22
OTU1754	407
OTU11832	21
OTU4846	108
OTU10167	26
OTU10218	43
OTU7890	39
OTU6696	29
OTU17772	5
OTU10990	23
OTU5844	71
OTU5487	64
OTU8382	18
OTU10051	24
OTU18772	16
OTU7683	80
OTU13927	13
OTU5561	44
OTU10375	17
OTU20093	6
OTU22834	7
OTU8874	37
OTU10225	26
OTU26444	10
OTU10059	17
OTU14660	111
OTU12963	35
OTU9955	12
OTU12791	16
OTU18539	33
OTU17099	27
OTU11316	10
OTU8968	36
OTU22225	8
OTU6109	58
OTU20112	10
OTU17922	110
OTU12821	31
OTU22752	26
OTU12577	8
OTU20941	14
OTU6607	65
OTU3010	144
OTU9783	41
OTU13048	17
OTU27990	24
OTU8848	19
OTU21728	6
OTU5830	43
OTU23006	5
OTU17107	32
OTU13776	9
OTU14356	7
OTU9084	17
OTU10320	16
OTU22229	8
OTU19310	19
OTU4510	57
OTU11008	13
OTU10592	10
OTU11396	23
OTU18679	13
OTU12306	9
OTU5434	72
OTU2650	113
OTU20070	6
OTU22768	5
OTU13208	8
OTU22647	4
OTU10532	21
OTU22366	8
OTU17643	5
OTU14235	6
OTU13451	15
OTU20385	40
OTU6017	47
